Gün,Mağaza,Lokasyon,Kod,SatıcıÜrünAdı,ANAGRUP,ALTGRUP,URUNCESIDI,SatışMiktarı
15-1-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,4
18-1-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,4
19-1-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
20-1-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-1-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
23-1-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
24-1-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
7-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
8-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
13-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,3
14-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
15-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
16-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
18-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
19-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
20-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
21-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
22-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
23-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
24-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
26-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
27-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
28-2-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
1-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
2-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,4
2-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
3-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
4-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,4
4-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
6-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
6-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
7-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
7-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
7-3-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
8-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
9-3-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
12-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
14-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
16-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
16-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
19-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
19-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
20-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
20-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
21-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
23-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
24-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,3
25-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
27-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
28-3-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
28-3-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
29-3-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
29-3-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
1-4-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
1-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
4-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
5-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
6-4-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
6-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
7-4-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
7-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
8-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
9-4-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
10-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
12-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
13-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
14-4-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
14-4-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
14-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
15-4-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
15-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
16-4-2017,Magaza_2,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
16-4-2017,Magaza_2,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
16-4-2017,Magaza_2,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
1-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
1-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,4
2-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
2-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,3
3-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,5
4-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
4-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,3
5-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
5-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
8-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
9-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
11-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
14-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
15-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
17-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
20-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
21-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
22-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
23-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,3
23-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
24-5-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
28-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
28-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
29-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
30-5-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,5
31-5-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
1-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
1-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
1-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
2-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
3-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,3
4-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
5-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
5-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
6-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
6-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
7-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
11-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
12-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
13-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
14-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
14-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
14-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
16-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
16-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
17-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
18-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
18-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,4
19-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
19-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
19-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
20-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
21-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
21-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
22-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
22-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
23-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
23-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
25-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
25-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
26-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
26-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
27-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
27-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
28-6-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
29-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
29-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
30-6-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
30-6-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
1-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
2-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
4-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
4-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
7-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
8-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
9-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
9-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
10-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
10-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
11-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
11-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
11-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
13-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
14-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,3
14-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
16-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,3
16-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
17-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
19-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
19-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
20-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,3
20-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
21-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
23-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
24-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
25-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
26-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
26-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
26-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
28-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
28-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
30-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
30-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
31-7-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
31-7-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
31-7-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
1-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
1-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
2-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
2-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
3-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
3-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
4-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
5-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
5-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
6-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
7-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
8-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
9-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
10-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
10-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
11-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
12-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
13-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
13-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
13-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
15-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
16-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
17-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
17-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
17-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
18-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
19-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
19-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
21-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
21-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
24-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
24-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
25-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
26-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
26-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
27-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
27-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
27-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
28-8-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
28-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
29-8-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
30-8-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
1-9-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
2-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,3
2-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
3-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
4-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
5-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
5-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
6-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
7-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
8-9-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
8-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
9-9-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,3
9-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
10-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
10-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
12-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
12-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
14-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
16-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,5
17-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
17-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
18-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
19-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
20-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,4
20-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
21-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,2
23-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,3
23-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
25-9-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
25-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
26-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,2
26-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,4
27-9-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,1
27-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,5
27-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
28-9-2016,Magaza_3,Acıbadem,35000212,K,anagrup,alt-grup-1,cesit-1,2
28-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,4
29-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
30-9-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
30-9-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,3
1-10-2016,Magaza_3,Acıbadem,31001045,L,anagrup1,alt-grup-2,cesit-2,1
1-10-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,6
2-10-2016,Magaza_3,Acıbadem,35000313,M,anagrup1,alt-grup-3,cesit-2,1
